id,title,ingredients,directions,link,source,NER,site,cuisine_id
258205,Alaska Canned Salmon Carbonara,"[""8 oz. pasta"", ""6 slices bacon, diced"", ""1/2 onion, chopped"", ""3 large cloves garlic, minced"", ""2 tsp. oregano"", ""1/2 tsp. black pepper"", ""1/4 to 1/2 tsp. red pepper"", ""2 (14 oz.) cans diced tomatoes"", ""3 Tbsp. red wine vinegar"", ""1 (14 3/4 oz.) can Alaska salmon, drained and broken in bite-size pieces"", ""1/3 to 1/2 c. heavy cream"", ""shredded Parmesan cheese""]","[""Cook pasta according to package directions; drain and keep warm."", ""In 3-quart saucepan, cook bacon until crisp."", ""Drain, reserving 2 tablespoons bacon fat."", ""Add onion, garlic, basil, oregano and peppers."", ""Cook 5 minutes."", ""Add tomatoes and vinegar; cook over medium heat for 10 minutes or until slightly thickened. Stir in salmon and cream; heat through."", ""Serve over hot pasta and garnish with Parmesan.""]",www.cookbooks.com/Recipe-Details.aspx?id=258205,Gathered,"[""red wine vinegar"", ""bacon"", ""oregano"", ""tomatoes"", ""black pepper"", ""heavy cream"", ""salmon"", ""parmesan cheese"", ""red pepper"", ""onion"", ""garlic"", ""pasta""]",www.cookbooks.com,3
263108,Artichoke Dip,"[""2 cans or jars artichoke hearts"", ""1 c. mayonnaise"", ""1 c. Parmesan cheese""]","[""Drain artichokes and chop."", ""Mix with mayonnaise and Parmesan cheese."", ""After well mixed, bake, uncovered, for 20 to 30 minutes at 350\u00b0."", ""Serve with crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=263108,Gathered,"[""mayonnaise"", ""parmesan cheese"", ""hearts""]",www.cookbooks.com,3
265735,Chicken And Asparagus Casserole Dish(A Good Company Dish),"[""6 whole chicken breasts (I use 4 whole chicken breasts)"", ""1 medium onion, chopped"", ""1/2 c. butter"", ""1 (8 oz.) can mushrooms"", ""1 can cream of mushroom soup"", ""1 can cream of chicken soup"", ""1 (5 1/3 oz.) can Pet milk"", ""1/2 lb. sharp cheese, grated"", ""1/4 tsp. Tabasco"", ""2 tsp. soy sauce"", ""1 tsp. salt"", ""1/2 tsp. pepper"", ""1 tsp. Accent"", ""2 Tbsp. pimento, chopped"", ""2 cans green tip asparagus"", ""1/2 c. slivered almonds""]","[""Boil chicken breasts in seasoned water until tender."", ""Cool, debone and tear bite size pieces."", ""Set aside."", ""Saute onion in butter and add remaining ingredients, except asparagus and almonds."", ""Simmer sauce until cheese melts."", ""To assemble: place a layer of chicken in a large casserole dish, a layer of asparagus and a layer of sauce."", ""Repeat layers ending with sauce."", ""Top with almonds."", ""Bake at 350\u00b0 until bubbly."", ""Do not add liquid even if it looks dry."", ""If large breasts are used this will serve 12."", ""It also freezes well.""]",www.cookbooks.com/Recipe-Details.aspx?id=265735,Gathered,"[""tabasco"", ""cream of chicken soup"", ""chicken breasts"", ""pepper"", ""soy sauce"", ""accent"", ""cream of mushroom soup"", ""pet milk"", ""onion"", ""mushrooms"", ""sharp cheese"", ""pimento"", ""almonds"", ""butter"", ""salt""]",www.cookbooks.com,2
266253,Hamburger Chow Mein,"[""1/4 c. butter or margarine"", ""1 lb. hamburger"", ""1 medium onion, chopped"", ""2 tsp. salt"", ""dash of pepper"", ""2 c. celery, diced"", ""1 1/2 c. water"", ""1 Tbsp. La Choy brown gravy sauce"", ""2 (16 oz.) cans La Choy bean sprouts, drained and rinsed"", ""1 small can mushrooms, drained"", ""2 Tbsp. cornstarch"", ""2 Tbsp. La Choy soy sauce""]","[""Brown meat and onion in butter."", ""Add salt, pepper, celery and water."", ""Cover and simmer 20 minutes."", ""Add bean sprouts."", ""Blend cornstarch with 2 tablespoons water, then add soy sauce, sugar and brown gravy sauce."", ""Stir into meat-vegetable mixture and heat until thickened."", ""Add mushrooms and serve hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=266253,Gathered,"[""brown gravy sauce"", ""pepper"", ""soy sauce"", ""onion"", ""mushrooms"", ""water"", ""celery"", ""cornstarch"", ""bean sprouts"", ""hamburger"", ""butter"", ""salt""]",www.cookbooks.com,2
272196,Spinach Balls,"[""2 (10 oz.) pkg. frozen spinach, cooked and well drained"", ""2 c. Pepperidge Farm stuffing cubes (herb)"", ""3 eggs, beaten"", ""3/4 c. sweet butter, melted"", ""1 c. Parmesan cheese""]","[""To the beaten eggs add the melted butter and cheese, then add stuffing cubes and let them soften in egg mixture about 5 minutes. Add spinach and mix well."", ""Roll into small balls and bake at 350\u00b0 for 15 minutes."", ""Makes about 50 spinach balls.""]",www.cookbooks.com/Recipe-Details.aspx?id=272196,Gathered,"[""sweet butter"", ""eggs"", ""parmesan cheese"", ""frozen spinach"", ""stuffing cubes""]",www.cookbooks.com,3
275578,Lindsay'S Chicken,"[""3 chicken breasts, skinned, deboned and halved"", ""3 eggs"", ""1/4 c. grated Parmesan cheese"", ""4 Tbsp. fresh parsley, minced"", ""salt and pepper"", ""1/4 c. cooking oil"", ""3 Tbsp. butter"", ""1 lemon"", ""1 1/4 c. chicken broth"", ""2 Tbsp. Marsala wine""]","[""Flatten chicken slightly and dust with flour."", ""Mix eggs with Parmesan cheese, 2 tablespoons parsley, salt and pepper. Dip chicken in egg mixture."", ""Heat oil in pan and brown chicken on both sides over medium-high heat. Discard oil and wipe pan out."", ""Melt butter in pan. Add chicken broth and 2 tablespoons parsley. Squeeze juice from lemon in sauce and put lemon in sauce."", ""Return chicken to pan."", ""Simmer 10 minutes or until tender."", ""Add wine and pepper."", ""Simmer 5 minutes. Remove to serving dish."", ""Pour sauce over chicken and garnish with lemon and parsley.""]",www.cookbooks.com/Recipe-Details.aspx?id=275578,Gathered,"[""chicken breasts"", ""fresh parsley"", ""eggs"", ""parmesan cheese"", ""cooking oil"", ""chicken broth"", ""lemon"", ""marsala wine"", ""butter"", ""salt""]",www.cookbooks.com,3
278120,Chinese Chicken Wings,"[""6 lb. chicken wings"", ""2/3 c. soy sauce"", ""1/3 c. sugar"", ""1/3 c. brown sugar"", ""1/3 c. cider vinegar"", ""2 tsp. garlic powder"", ""1 tsp. ground ginger""]","[""Remove wing tips."", ""Cut wings in half through joint."", ""In large bowl, stir soy sauce and rest of ingredients."", ""Add chicken."", ""Toss and coat well."", ""Cover and refrigerate overnight."", ""Place wings in jelly roll pan."", ""Bake, uncovered, in 375\u00b0 oven for 45 minutes. Brush twice with marinade.""]",www.cookbooks.com/Recipe-Details.aspx?id=278120,Gathered,"[""sugar"", ""soy sauce"", ""brown sugar"", ""garlic powder"", ""ground ginger"", ""cider vinegar"", ""chicken""]",www.cookbooks.com,2
279209,Zucchini Pizzas,"[""3/4 c. spaghetti sauce (Garden-Style)"", ""1/2 c. (2 oz.) shredded part-skim Mozzarella cheese"", ""2 Tbsp. grated Parmesan cheese"", ""2 Tbsp. minced onions"", ""1/4 tsp. fresh ground black pepper"", ""1/4 tsp. dried oregano"", ""24 (1/2-inch) slices fresh zucchini"", ""24 slices fresh mushrooms""]","[""Combine spaghetti sauce, onions, black pepper and oregano in a small bowl."", ""Combine Mozzarella cheese and Parmesan cheese."", ""Place zucchini coins on a cookie sheet which has been coated with vegetable cooking spray (approximately 1-inch apart)."", ""Top with sauce, then a mushroom slice."", ""Sprinkle with cheese mixture. Broil until hot and bubbly.""]",www.cookbooks.com/Recipe-Details.aspx?id=279209,Gathered,"[""fresh ground black pepper"", ""oregano"", ""mozzarella cheese"", ""parmesan cheese"", ""mushrooms"", ""onions"", ""spaghetti sauce"", ""zucchini""]",www.cookbooks.com,3
279345,Minestrone,"[""1/4 lb. salt pork, diced"", ""3 large onions, chopped"", ""2 cloves garlic, crushed"", ""1 lb. zucchini, sliced"", ""1/2 lb. cabbage, cut in chunks"", ""1 large bay leaf"", ""2 qt. water"", ""1 (10 oz.) pkg. frozen green beans"", ""1 (28 oz.) can tomatoes"", ""1 c. thin spaghetti"", ""salt and pepper to taste"", ""grated Parmesan cheese (optional)""]","[""In large kettle, brown pork until crisp."", ""Add onions and garlic and saute until onions are tender."", ""Add zucchini, cabbage, bay leaf and water."", ""Bring to boil."", ""Cover and simmer 45 minutes. Stir in beans, tomatoes, spaghetti, salt and pepper."", ""Cook 15 minutes until spaghetti is tender."", ""Discard bay leaf."", ""Serve with cheese.""]",www.cookbooks.com/Recipe-Details.aspx?id=279345,Gathered,"[""cabbage"", ""tomatoes"", ""thin spaghetti"", ""parmesan cheese"", ""water"", ""frozen green beans"", ""salt pork"", ""onions"", ""garlic"", ""bay leaf"", ""zucchini"", ""salt""]",www.cookbooks.com,3
279473,Baked Zita With Mozzarella,"[""1 c. to 1 lb. low sodium tomatoes"", ""1 Tbsp. olive oil"", ""1 medium onion, diced"", ""1 c. tomato sauce"", ""3 cloves minced garlic"", ""1/2 tsp. oregano"", ""1 tsp. basil"", ""1/2 tsp. fennel seed, crushed"", ""1/2 tsp. red pepper"", ""8 oz. zita"", ""1 c. (4 oz.) Mozzarella cheese"", ""2 Tbsp. Parmesan cheese""]","[""Puree tomatoes."", ""Cook onion in olive oil 5 minutes."", ""Add spices; cook 10 minutes."", ""Cook zita; drain and rinse in cold water."", ""Drain well."", ""Place in 1 1/2 quart ungreased casserole. Cover with sauce and cheese."", ""Bake in 375\u00b0 oven 30 to 35 minutes. Let stand 5 minutes before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=279473,Gathered,"[""oregano"", ""fennel"", ""tomatoes"", ""mozzarella cheese"", ""parmesan cheese"", ""red pepper"", ""onion"", ""zita"", ""basil"", ""garlic"", ""olive oil"", ""tomato sauce""]",www.cookbooks.com,3
282593,Lemon Shrimp Oriental,"[""1 1/4 lb. shrimp in shells"", ""1 c. water"", ""2 Tbsp. cornstarch"", ""2 Tbsp. soy sauce"", ""1 tsp. sugar"", ""1 tsp. instant chicken bouillon granules"", ""1/4 c. sliced green onions"", ""1 (6 oz.) pkg. frozen pea pods, thawed"", ""1/2 tsp. finely shredded lemon peel"", ""3 to 4 Tbsp. lemon juice"", ""1/8 tsp. pepper"", ""2 Tbsp. cooking oil"", ""2 c. sliced fresh mushrooms"", ""3 stalks celery, bias sliced"", ""1 medium green pepper, cut in strips"", ""hot cooked rice""]","[""Thaw shrimp, if frozen and drain well."", ""Peel and devein shrimp."", ""For sauce, stir together water, cornstarch, soy sauce, sugar, bouillon granules, lemon peel and juice and pepper."", ""Set aside."", ""Preheat a wok or large skillet over high heat."", ""Add 1 tablespoon of the oil."", ""Add mushrooms, celery and green pepper; stir-fry for 3 minutes."", ""Add green onion and stir-fry for 1 minute more."", ""Remove vegetables from wok."", ""Add remaining oil."", ""Add half of shrimp to hot wok."", ""Stir-fry 2 to 3 minutes or until shrimp turn pink."", ""Remove and stir-fry remaining shrimp."", ""Return shrimp to wok."", ""Push from center."", ""Stir sauce."", ""Add to center of the wok. Cook and stir until thickened and bubbly."", ""Add vegetables and pea pods."", ""Stir to coat mixture with sauce."", ""Cook and stir for 1 minute."", ""Serve over rice.""]",www.cookbooks.com/Recipe-Details.aspx?id=282593,Gathered,"[""sugar"", ""instant chicken"", ""soy sauce"", ""green onions"", ""lemon juice"", ""pepper"", ""stalks celery"", ""cooking oil"", ""mushrooms"", ""water"", ""cornstarch"", ""frozen pea pods"", ""rice"", ""shrimp"", ""lemon peel"", ""green pepper""]",www.cookbooks.com,2
282999,Sweet And Sour Chicken Wings,"[""10 to 12 chicken wings"", ""2 Tbsp. cornstarch"", ""2 eggs"", ""2 Tbsp. water"", ""1/4 c. apple cider vinegar"", ""1/4 c. sugar"", ""1/4 c. ketchup"", ""1/4 c. apple jelly"", ""1/8 c. soy sauce"", ""1 Tbsp. lemon juice""]","[""Cut wings apart and clip ends off."", ""Dip wings into a mixture of cornstarch, eggs and water."", ""Place wings in a pan coated with oil over medium-high heat."", ""Allow wings to brown."", ""Combine remaining ingredients, mixing well."", ""Pour this over wings."", ""Simmer for 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=282999,Gathered,"[""sugar"", ""soy sauce"", ""lemon juice"", ""eggs"", ""apple jelly"", ""water"", ""apple cider vinegar"", ""cornstarch"", ""ketchup"", ""chicken""]",www.cookbooks.com,2
284225,Burrito Bake,"[""1 c. Bisquick"", ""1/4 c. water"", ""1 can refried beans"", ""1 lb. ground beef, cooked, drained and cooled"", ""1 avocado (optional)"", ""1 c. thick salsa sauce"", ""1 1/2 c. Cheddar cheese, shredded""]","[""Grease 10 1/2-inch pie plate."", ""Mix Bisquick, water and beans. Pat into pie plate."", ""Layer remaining ingredients."", ""Bake in 375\u00b0 oven for 25 minutes."", ""Serve with sour cream, if desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=284225,Gathered,"[""bisquick"", ""cheddar cheese"", ""water"", ""beans"", ""ground beef"", ""salsa sauce"", ""avocado""]",www.cookbooks.com,1
284302,Sliced Baked Potatoes,"[""4 medium even potatoes"", ""1 tsp. salt"", ""2 to 3 Tbsp. melted butter"", ""2 to 3 herbs of your choice"", ""4 Tbsp. grated Cheddar cheese"", ""1 1/2 Tbsp. Parmesan cheese""]","[""Peel potatoes if skin is tough, otherwise leave skin on. Slice potatoes in thin slices, but not all the way through."", ""Put potatoes in a baking dish; spread out slightly."", ""Sprinkle with salt; drizzle with butter."", ""Sprinkle with herbs."", ""Bake at 425\u00b0 for 50 minutes."", ""Remove from oven; sprinkle with cheeses."", ""Bake for 10 to 15 minutes until lightly brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=284302,Gathered,"[""potatoes"", ""cheddar cheese"", ""parmesan cheese"", ""herbs"", ""butter"", ""salt""]",www.cookbooks.com,3
290884,The Best Sweet And Sour,"[""1/2 c. green pepper chunks"", ""1/2 c. onion chunks"", ""1 Tbsp. cooking oil"", ""1 (13 1/2 oz.) can pineapple chunks"", ""1/3 c. vinegar"", ""2/3 c. brown sugar"", ""1/4 c. water"", ""2 Tbsp. soy sauce"", ""3 Tbsp. cornstarch"", ""2 Tbsp. catsup""]","[""Cook peppers and onions in oil until tender-crisp."", ""Blend syrup drained from pineapple with vinegar, sugar, water, catsup and cornstarch."", ""Add to vegetables and cook, stirring until sauce boils and thickens."", ""Add drained pineapple."", ""Serve over fried chicken or leftover chunked pork that has been fried or fried tofu chunks."", ""Serves 6 to 8.""]",www.cookbooks.com/Recipe-Details.aspx?id=290884,Gathered,"[""vinegar"", ""soy sauce"", ""brown sugar"", ""cooking oil"", ""onion"", ""green pepper"", ""water"", ""catsup"", ""cornstarch"", ""pineapple""]",www.cookbooks.com,2
296208,Artichoke Dip,"[""1 can artichoke hearts"", ""1 c. Parmesan cheese"", ""1 c. Hellmann's mayonnaise (I use Miracle Whip instead)""]","[""Chop artichoke hearts; mix with other ingredients."", ""(I mix in the bowl I'm using to bake.)"", ""Bake at 350\u00b0 for 20 minutes."", ""Serve with corn chips around baking dish.""]",www.cookbooks.com/Recipe-Details.aspx?id=296208,Gathered,"[""mayonnaise"", ""parmesan cheese"", ""hearts""]",www.cookbooks.com,3
304630,String Pie,"[""1 lb. ground beef"", ""1/2 c. chopped onion"", ""1/4 c. chopped green onion"", ""1 jar spaghetti sauce"", ""8 oz. spaghetti, cooked and drained"", ""1/3 c. grated Parmesan cheese"", ""2 eggs, beaten"", ""2 tsp. butter"", ""1 c. cottage cheese"", ""1/2 c. shredded Mozzarella cheese""]","[""Cook beef, onion and green pepper in large skillet over medium-high heat until meat is brown, stirring to separate meat; drain fat."", ""Stir in spaghetti sauce, mix well."", ""Combine Parmesan cheese, eggs and butter in large bowl; mix well."", ""Place in bottom of 13 x 9-inch pan; spread cottage cheese over top."", ""Pour sauce mixture over cottage cheese."", ""Sprinkle Mozzarella over top."", ""Bake in preheated 350\u00b0 oven until cheese melts, about 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=304630,Gathered,"[""eggs"", ""parmesan cheese"", ""mozzarella cheese"", ""green onion"", ""onion"", ""cottage cheese"", ""ground beef"", ""spaghetti sauce"", ""butter""]",www.cookbooks.com,3
307200,Salsa Chicken,"[""4 chicken breasts"", ""bread crumbs"", ""milk"", ""1 jar salsa""]","[""Dip chicken in milk and then roll in bread crumbs."", ""Bake chicken at 375\u00b0 for 30 minutes."", ""Pour salsa on top."", ""Bake for 30 more minutes or until chicken is done.""]",www.cookbooks.com/Recipe-Details.aspx?id=307200,Gathered,"[""salsa"", ""chicken breasts"", ""milk"", ""bread crumbs""]",www.cookbooks.com,1
309912,Baked Chicken Wings,"[""16 chicken wings"", ""1 Tbsp. butter or oleo"", ""1/2 c. canned chopped tomatoes with liquid"", ""1/2 c. finely chopped celery"", ""1/2 Tbsp. soy sauce"", ""1/2 Tbsp. cider vinegar"", ""1/2 tsp. salt""]","[""Wash the chicken wings and pat dry."", ""In skillet, saute chicken wings in melted butter until lightly browned."", ""Arrange in oiled baking dish."", ""Add tomatoes with liquid and celery."", ""In separate bowl, mix together soy sauce, vinegar and salt."", ""Pour over chicken."", ""Bake at 375\u00b0 for about 30 minutes or until tender. Serves 4."", ""May be doubled to serve 8.""]",www.cookbooks.com/Recipe-Details.aspx?id=309912,Gathered,"[""tomatoes"", ""soy sauce"", ""celery"", ""chicken"", ""cider vinegar"", ""butter"", ""salt""]",www.cookbooks.com,2
312742,Pasta Chicken Salad(268 Calories Per Serving),"[""3 1/2 c. (8 oz.) large shells (uncooked)"", ""2 c. cubed, cooked chicken (light meat)"", ""2 c. fresh, raw broccoli flowerets"", ""2 c. fresh, raw cauliflower"", ""1 c. sliced carrots"", ""1 c. sliced green onions"", ""1/2 lb. fresh mushrooms, sliced"", ""1 c. (8 oz. bottle) reduced calorie creamy Italian salad dressing"", ""3/4 c. skim milk"", ""salt and pepper to taste""]","[""Cook large shells according to package directions."", ""Drain and cool (rinse with cold water to cool quickly, then drain well). Combine cooled large shells with remaining ingredients and toss lightly."", ""Chill."", ""Makes 8 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=312742,Gathered,"[""milk"", ""green onions"", ""fresh mushrooms"", ""italian salad dressing"", ""broccoli flowerets"", ""carrots"", ""cauliflower"", ""shells"", ""chicken"", ""salt""]",www.cookbooks.com,3
313241,Pasta Primavera Salad,"[""2 c. (5 1/2 oz.) tricolor rotini, cooked and drained"", ""2 c. broccoli flowerets"", ""1 c. sliced carrots"", ""1 c. quartered cherry tomatoes"", ""1/4 c. sliced red onion"", ""1 (8 oz.) bottle peppercorn Ranch dressing"", ""parsley, dill weed, seasoned salt in dressing""]","[""Mix pasta and vegetables in large bowl."", ""In separate bowl, mix dressing, parsley, dill and seasoned salt to taste."", ""Pour over vegetables and mix well."", ""Refrigerate several hours before serving."", ""Serves 8.""]",www.cookbooks.com/Recipe-Details.aspx?id=313241,Gathered,"[""quartered cherry tomatoes"", ""tricolor rotini"", ""broccoli flowerets"", ""carrots"", ""peppercorn"", ""parsley"", ""red onion""]",www.cookbooks.com,3
314627,Crawfish Tortellini,"[""1 lb. crawfish tails"", ""1 (7 oz.) pkg. tortellini with Parmesan cheese"", ""1 stick butter"", ""1 medium onion, finely chopped"", ""2 toes garlic, minced"", ""1/2 c. Parmesan cheese, grated"", ""1 pt. whipping cream"", ""1/8 c. fresh parsley, chopped"", ""2 tsp. cornstarch with water""]","[""Saute onion and garlic in butter."", ""Add crawfish (slightly rinsed) and continue cooking approximately 5 minutes."", ""Add Parmesan cheese, parsley and whipping cream."", ""Prepare tortellini as directed."", ""Fold in with sauce and season with salt and red pepper."", ""If sauce needs thickening, mix cornstarch with water and add to sauce.""]",www.cookbooks.com/Recipe-Details.aspx?id=314627,Gathered,"[""fresh parsley"", ""whipping cream"", ""toes garlic"", ""parmesan cheese"", ""onion"", ""crawfish tails"", ""cornstarch"", ""tortellini with parmesan cheese"", ""butter""]",www.cookbooks.com,3
